square_meters,num_rooms,age,distance_to_city(km),price
154.21783164559676,2,52,29.66969702922193,71899.96622929501
196.59453261367435,3,76,2.9297416381371475,314285.12683391286
199.41965599343368,4,91,25.46336447209796,218941.0177780568
152.62330510554818,2,50,11.308282013991766,179304.3078250901
272.47402470444064,4,70,13.147221872089396,373408.45774622215
207.8162499257339,4,25,25.12735181371628,297443.0984876104
130.46816559969116,6,15,3.627487464155383,313427.4178443873
216.30389995145435,7,39,11.270920677087458,395526.3013553767
140.53057439543556,7,89,28.60870403791762,163392.2309356769
222.36726047074248,7,50,21.272911470366434,369086.6316998381
239.62450253826242,4,38,22.893235779370823,307703.3504495367
147.6840752890855,6,54,22.96765372770881,194585.15455106064
230.5562662675926,3,95,2.756532411754391,335006.3973930713
204.98029322759072,3,35,6.893020204552503,322068.0690952318
223.99192752198405,7,64,15.246634426355142,333603.9280497255
273.91487923374984,3,84,11.67635674178588,341112.49991615175
174.40735392949267,6,76,12.916456500852751,233848.35308631643
150.79382456134806,7,89,23.661973980144506,186018.40383294583
144.48672047225003,6,44,1.4256978169643229,278470.88235078927
147.91038854792794,3,8,20.154265863315924,193891.26072736108
182.22450994515074,7,36,1.0031967222528513,429839.464708181
201.65302095819533,6,86,2.828697241711067,373998.31560093584
198.65870266507838,5,0,12.840297475291097,319801.9896346164
224.22990269259685,5,65,25.387507074339823,244527.1788905825
186.40995738056657,6,62,5.204877201369354,317420.427400399
253.32483818507313,6,42,17.084020864729737,378214.4776787628
173.51229311084708,2,27,20.67665157797558,156691.19207084074
312.1619380418377,2,99,7.656453640992656,406513.61249475327
214.86918680470623,4,30,15.857577402817906,331739.17505661724
145.98974576812907,7,68,27.430811211007576,189639.8079881987
136.06143712631427,4,88,15.85462723560045,122920.40305253814
208.2175673966688,4,7,5.562368791841792,375935.51317771815
175.4258184274362,3,33,19.2066146039388,221320.76298336237
218.9723939513188,5,48,18.17380522024691,312511.2997188893
207.78859751787803,3,95,1.7816880341458057,307796.51719420287
182.42298776371928,7,57,3.627237766679432,368008.9399740276
146.47116160514548,6,74,5.546659299089312,247231.0861791425
115.43907414250457,2,46,4.952383249294227,118491.81566902016
165.06471070405877,7,24,8.524507346267061,369869.473973278
225.5870085945168,6,2,14.169054373831472,397662.9919162166
195.75097555546418,7,44,11.779772639070549,360309.3405290177
127.93956512066009,6,51,26.82884685073331,103093.52396855246
193.8505137771762,2,95,18.751172872783776,164006.37340720365
203.70457026447403,6,98,26.40818614889345,220863.11195243947
144.74949630230307,4,95,16.284140422610367,140262.0316228164
192.9467617588287,7,33,3.6062436499908586,460774.0303503202
188.5098822848944,2,68,14.43533602292661,191566.60629294824
132.71331521032081,6,91,24.838943858428586,135495.7929096942
202.42575956921823,4,91,6.629009247846135,293153.65483107814
211.85528242659404,4,7,3.645214083826843,383259.98920513166
236.11535482235638,5,26,10.553607411809542,418574.1942427167
234.7566860200993,4,79,12.278037088564048,315358.5497211814
121.81119135434119,3,62,9.881472615771228,162772.29867589645
142.24262015838264,2,81,4.921982783112124,203272.46055923947
209.73016071474308,2,24,8.27435593192972,316271.8431936829
209.67212809879848,2,57,20.7861897334612,211980.49306974068
209.73073760044537,6,47,12.191926972501754,371700.06528665306
364.7711568381478,7,0,19.34393389393812,660168.2556481003
212.32472055746365,6,7,16.55280961764324,355387.5894259303
238.5547273348491,3,20,16.9225352558724,331495.60494342144
230.1208129169045,7,97,8.207937180486084,387018.911796385
216.06410071003134,4,87,16.124747950277268,258589.9638882542
171.161270682589,6,89,1.6842467020328515,279846.9328820741
221.061258745743,7,77,13.52056852742286,363133.7454577887
149.90710954690798,4,28,17.60606187250754,219437.5938612799
174.8054204890165,7,29,6.27787301926917,355161.524280214
163.26013515801642,4,2,8.44019668121959,300623.72581334406
189.60917658570372,7,6,7.366399574652963,391777.10120178695
293.32536240983444,6,99,3.0461807026973013,457463.7404687872
99.06873090632442,6,10,11.087862313062612,204574.5068577421
217.68381523318172,3,31,29.39000722710625,234998.1251460754
110.89292870943389,5,58,11.262531787444692,135231.8662941667
163.88405693628212,2,11,14.355562033272294,213347.04127438783
236.38938865502962,6,78,19.93953027773488,325730.2459957329
188.79190330701292,6,37,19.806434783904106,312682.0257151365
135.74313844801685,4,23,28.5469544205401,127182.52245659092
152.5790697493106,5,64,25.869360071574636,128087.37444544485
217.37433483463911,6,17,24.024569926049416,329653.78128589905
151.87937440679144,7,45,28.59718954757101,185905.1688015579
195.86082617396713,5,55,7.692196179011977,333816.9844247355
187.922880321292,2,62,18.894571644031984,180186.9232453815
155.5381864531884,7,6,26.72870623494253,197275.11032326563
285.39541886529537,4,65,19.100006590064957,454128.2637730307
215.2524894652051,3,39,29.345193763599216,224665.22368767337
91.73508913587416,7,53,3.910228703284991,217346.9926904261
194.46708260251205,2,30,13.740584581002809,224452.95126275235
155.06502603181121,7,96,29.34352432935045,118357.0081763864
225.4028070512868,5,51,12.007472828527847,351056.1568136169
148.99222291869341,5,93,22.447134877879822,142048.69687438113
180.47632018920032,2,30,1.881684131280826,306028.6290171135
209.26341658956068,5,33,21.15027632427908,303871.4174485041
226.02162740199338,7,6,28.10417524329977,334691.9192828975
130.0504314476486,3,88,12.09848227051008,71396.02593666539
170.26791584333415,7,15,1.6176952998809546,389819.48382496
163.74407787860684,3,21,1.809384327469032,283652.6866134006
155.4578771531022,5,99,26.868675865621583,92405.49374661793
267.81399764241735,7,52,21.952967105791597,427205.3969742369
204.61800794670285,5,90,4.093905142570815,288392.56762561784
127.23604899520565,3,16,2.5831180344847,248857.49004157985
228.4420642336149,5,3,24.339935544848903,315937.20880451414
284.3833385855324,6,60,24.48595835135541,399413.6967308371
233.76556005049162,4,98,4.495133353969421,355638.71421186137
115.22898602648715,7,85,9.744091712770466,185568.1276775512
163.31260096425333,6,51,23.6207558726428,248377.0618619536
244.6559232464424,5,34,16.236950057666185,418191.31241253583
152.9336918178092,5,43,28.74096096103368,164963.48527381613
206.42207816653453,4,14,14.950816715034144,335360.0809476019
221.78891373287283,5,60,20.631780189399866,316152.8303865313
142.7486891994907,4,43,15.783717606505942,199450.1540488239
183.0409579228953,7,20,28.345999374866327,282550.4657730043
46.4515,3,76,12.561113669960656,14286.956405325038
138.22165747856025,4,46,7.664097200179401,185103.317395477
174.07383051556062,4,74,10.472381948148804,206893.57063977944
127.8445995229598,6,48,25.73048092079165,197411.2039239084
261.6339536845804,5,52,15.440218341851867,399678.9352417133
119.37378778166166,7,26,11.273316801564931,245459.14301730125
165.36527352619504,3,30,16.783540632475002,238345.50551770936
191.87909592580485,2,43,4.863661511028429,267498.0762840781
252.75530618705466,4,31,1.1554198341422866,462980.562857511
119.10804928448829,2,29,9.136955827111231,159169.40019718665
239.83670103322612,5,17,18.545165873722727,386712.0020650805
186.28134103395135,4,62,21.63874232018023,203845.5705896908
140.21345089584608,2,15,24.971718024207032,107234.37490456089
207.27139953474034,6,34,27.87324322243962,264834.1229947544
195.05262144893103,2,61,12.951258061978274,213495.50281291292
157.92502573065823,6,8,22.474987187166185,254549.39203081635
189.04841155091384,3,61,3.1655149757438137,257284.8778860535
167.90760545537597,5,38,2.6683699643903225,294811.0581129745
191.07905096293834,7,50,4.619141767598541,378128.57800643495
216.5629630275144,2,9,14.008503837092109,308063.7805153397
259.4788601351758,4,51,7.127161716463748,416120.0833137167
128.30761335624462,5,11,9.32082331619666,248658.8503203409
284.88859980284553,2,71,19.78852503185678,380413.8820777004
95.12859358048051,4,61,11.397143185282534,118142.46778921716
178.7553546579546,4,2,17.163775173822643,273215.64901347255
213.13421671701832,7,82,12.959708945361175,339347.8814667676
198.85849374409386,7,10,5.900108410074767,441972.9488799602
156.8806732550537,4,7,3.1465797174209293,309572.0696388016
176.13840928752902,7,89,7.850713363986747,309831.8315759955
162.90536708369524,4,22,2.673313615240286,315579.28111243044
158.42912299280596,2,9,18.9397468368044,186290.5975083093
225.27129180977212,3,17,24.07581044251691,288558.6210416314
202.38990484630546,7,75,10.852482278884624,369492.192336797
153.61930993574973,6,38,12.226220605218389,273762.2432301183
227.59376361368763,6,25,24.669540820019893,319401.8660739729
200.08052369399982,6,10,7.455774458833249,389378.383228922
223.56466471324794,3,9,4.455647690651352,347401.4754650091
215.05320415061468,4,2,15.532425402601508,350308.010266321
147.29793825015335,4,61,19.73951491646388,184369.04647418144
159.78475041129047,5,70,18.389978326347897,169208.41499081068
220.5189088983832,6,60,21.702318312951245,310530.0835096494
214.1586143847826,6,3,2.6457842830176928,469257.4846098072
184.83508960797437,4,60,13.417846769992812,273165.9192666545
191.2560329457679,6,7,7.9185451944251,407802.8512215498
245.15545090671597,4,12,23.0145165268347,311387.20792304823
158.32662163149243,4,11,26.30918403775014,203184.84474079823
211.21949400142,7,34,9.158736483386033,371127.3174689306
176.41384800546697,4,53,3.76132429301284,273062.2868709443
175.69438158829078,2,50,8.34941089775051,248349.3004613761
236.84583294008294,2,42,4.016246182708671,363487.9754225282
224.14782753501748,2,99,10.35024281729016,265681.73357243894
223.59474285668364,2,65,16.607758771332946,234392.0967473492
246.4474488105293,3,14,29.23674767754799,327199.2343520922
186.78165994960412,5,48,12.581737376189398,304433.2799183309
217.48373844610802,5,33,7.3811577917840125,399026.6462740715
171.39364375609907,4,38,5.837250470754217,267940.405379417
200.86401332261684,6,25,6.018153218021604,412649.7351507776
179.7606599100395,2,68,6.585332814582317,222989.37531670395
190.31160806785923,5,47,23.105743653585964,232521.4537036162
213.45193656708278,5,88,2.769803631540177,355297.02955098083
147.79842193278037,2,50,29.92467850134799,90674.2917465084
283.0005275365031,3,97,16.157905343821575,322203.1420021549
139.0749836032666,3,3,16.783884934723943,238755.2919177531
129.40511765309066,5,97,11.36935248228854,191376.1031572728
239.6019872403884,3,26,21.01740542295149,327871.99121398304
222.5799196286193,7,41,14.672233885543132,393621.6010741383
214.79730168179816,2,55,10.542777263971944,285690.8244842578
214.9935914235897,5,92,8.689013707533244,280680.9121367813
185.23711903110154,2,68,27.843885001064525,134118.21478958803
144.12718856292588,3,17,9.438695936520189,230503.27409387668
189.3272354349359,2,60,13.655404523465418,205888.08552243476
154.35082275769514,3,3,11.15990066137758,244226.38488967204
231.10177429685473,3,0,3.4991859954130424,368012.2021349567
178.97496404315342,2,49,6.392097439985746,226064.75058491103
147.46041696319264,3,83,6.495557284465079,201046.44964838203
170.877145576456,7,69,21.11583591729999,275940.8203223128
204.98728544828418,4,19,12.790976889008466,309147.3609197141
159.62014893542616,2,19,23.6770593290491,163992.33499397515
147.61262929534593,4,45,21.55957680569055,187503.23289201123
197.12563650461658,2,26,6.569443225485092,289025.0242165729
197.18506467785684,3,25,17.324590683482917,280274.502960432
162.25772908924796,3,31,22.54435653541528,177581.6852584857
163.92556414657048,5,9,19.358244780795967,282688.9429431529
196.58506766516825,7,81,18.400478734551445,258752.3368356931
118.54031021093705,5,11,22.448715734622272,146058.56313923624
120.42719648454745,4,73,2.6466414384329,193797.7931084501
152.43318825649249,3,87,22.211236473481552,109984.62303666829
175.89105963225714,5,23,8.907002631449423,315329.9725344978
200.24812278337572,3,50,17.58429538077127,256913.2737200837
254.3385093116321,2,37,8.026844846198717,354904.5007490681
225.6455759871686,5,45,25.32570959399829,265307.21153773146
178.37661537540384,4,88,14.936221274721923,195321.3417185588
184.92266861860827,5,7,19.64529514872452,285581.7374897138
139.23700721852683,3,54,24.028379260825115,104993.45772688056
184.9460370634495,6,77,26.96414239706957,232171.7170423005
172.39737323420118,6,30,22.22980081501089,272609.9429419194
200.79676120554475,7,87,5.314288709521766,361297.2458608564
147.37988182557925,3,15,25.781438717987808,158490.47753622296
209.93042460627382,2,19,18.93875956009968,256573.4216532784
257.0040216173392,5,37,18.674042993027932,367506.3003743848
180.75392796395627,6,14,27.718876234342726,235305.4592801816
204.46611205907897,2,77,8.216115114310611,238157.66657645404
217.86422363096875,3,75,7.948040936326966,296162.1549294789
167.16870725019507,2,33,15.882613086153894,174395.7151741395
196.21543191881656,3,71,22.775028929511087,195322.186642958
186.39093590491552,7,18,13.969980538626766,349205.7648207879
190.34320129174105,5,68,19.382850306879664,234465.4876259
149.8985360252378,2,90,14.123217002458846,144638.83922277848
186.94453435958928,5,62,18.70122823412209,197119.7494543556
208.93876762578802,2,76,24.845606775797624,169447.24705872202
253.2137972974914,3,31,6.2338241866367765,359617.9007388547
230.36556877789698,3,94,21.16597748617354,236886.67798411165
285.8245549250981,2,36,23.835346440807317,361555.5837733087
150.16155468250577,7,65,13.966230816971692,220595.6546142618
226.32660205663063,3,6,10.373773734967774,343094.0274013842
194.32251117955505,4,47,1.3927853938076602,305820.72682712896
287.5256309523607,4,10,24.11604564768871,414927.8316071452
148.25933219782516,5,74,10.510221112043654,206010.7575140648
146.7996608479397,4,86,11.361974612833457,168637.89416444264
157.963312530157,4,30,10.744178729865556,243965.2251526529
87.14785776222298,7,43,15.463440593557806,140918.63642161663
161.38389061039612,7,44,21.37248762335324,272343.4157350974
150.5431491718384,6,71,23.384030799014816,180591.7099910311
192.7920169724996,6,55,12.38455089169159,290663.50879170554
201.68107770881272,7,31,20.229959016309905,319470.9667850875
272.95694973783674,6,20,21.89984325786814,413772.22116250126
229.95461291949928,7,30,9.610602618644064,461347.3328401948
159.00795983899786,6,0,3.802022616575705,371946.49819609855
144.07329089386175,3,76,26.94530589868941,79362.581016975
208.65638339523443,7,10,20.636363181666194,397856.5456537341
124.47918718408064,5,92,19.79520185741245,139047.3720903733
270.88000686208346,5,67,2.708172941147361,452204.32485050434
240.59276276768486,7,35,24.718318667613868,361655.10927355103
164.0120871962583,4,78,17.41557052649554,172486.69434172247
106.2283314219351,5,58,25.58864810220942,66516.73788775847
248.69540258854468,4,66,29.26227432836608,303908.5453899188
180.48545237824803,5,55,28.75590930552702,172501.71501724102
243.30442441563525,2,50,25.826591045316015,271069.3544799783
111.74244360751347,2,28,1.317473841109698,199641.4190030506
157.96413112126282,7,84,26.68608903887174,171519.10851963703
186.0495777174592,5,1,3.17680710100172,419710.14404714416
187.98831905126292,3,5,25.68462513512625,198918.49243509385
164.8997837515819,4,30,9.125047989737086,269026.0236707935
214.7383136324398,5,53,18.69198181746766,290473.032539914
136.2134296245344,7,87,2.1039787033465105,281620.4372849899
179.19225935153338,4,39,23.36426918742861,220571.50997376328
191.39391253646525,6,16,4.239477544756173,357278.8810812817
209.70245550028,7,4,12.909956978597384,434822.71653634834
218.86157850954606,5,1,24.70593406743374,338550.67997798946
133.56468787099323,3,57,21.16512089874172,92116.40137919266
114.54409559807424,6,11,1.1752382088839404,281071.66405468073
245.1560048924186,7,4,12.687937701733915,442388.37483427697
201.24248432747,5,59,2.2158979919707327,351427.3004262862
151.03767764714323,2,40,20.531495963735605,144208.38928677692
257.85933599098445,5,19,29.09950626084632,345145.9236872786
191.1792602748547,2,71,20.002576606722016,168653.42454089728
240.58612314554082,2,0,7.506800502409118,358658.4789117178
188.94233473922168,7,55,11.301757929929662,340299.9256861741
281.53083223265565,5,69,29.322866114095564,300452.67185841216
267.3442151427505,5,55,7.497519948938152,439784.5538032949
174.24124185692432,2,53,17.28434311857884,145922.85679052607
230.93692802825626,4,10,12.613160451770597,380812.1168724494
215.78468092215448,6,2,23.281143639918422,349875.09792753897
249.3809887947139,3,94,26.15428888741673,245942.8217314133
140.9838578708633,5,27,10.884280956158603,263455.050011731
217.6741193941175,6,4,20.15149454728209,387648.1552084912
234.97140505089362,6,89,16.92238322801409,293569.06838613003
104.1099127464167,4,15,9.074890211607569,186555.96639756692
130.84186719890576,6,30,8.88628328157705,297043.01283338264
91.08060649477667,5,27,16.620317778436814,139338.00914576254
173.29164842979858,7,6,5.466083332436694,369837.1079484484
219.13691409510616,7,8,24.513486997991677,361654.2116659521
255.59273860543865,6,38,3.0011403368116585,471997.7584168627
189.2478136926692,5,98,3.742660100041173,265314.6448886342
261.45763501510487,5,42,10.92456295889076,442905.4348875333
121.69821711373098,2,26,4.424660987716868,200056.1368608061
106.681330618294,4,75,14.795300616409282,76579.6325240744
183.22572606470368,3,88,12.59060082281424,203015.42679234437
203.64641620140424,2,92,21.932484080685796,155813.21528337663
184.2872799089072,3,94,28.63712050108189,88330.44109703426
89.77021328999767,5,97,22.853198957434653,5379.458560316281
181.6662404845717,7,32,6.204011223537526,344976.7444428466
125.2114349972988,2,90,28.13011727846769,10345.606000941623
216.9132944019785,6,55,12.37186954403895,344207.033437991
202.83503842856774,6,1,14.751491466880474,353553.651880943
142.14717410541485,3,13,13.22571088374843,202542.8010142872
161.93611088933457,5,12,9.13586367534385,318731.36225993827
136.60394308797535,7,23,26.956284346127035,209911.48607313455
182.89446191301525,3,68,10.634927111001868,254161.8083019408
230.17379350076325,7,33,17.779297620706846,385172.9286396736
140.01754655864445,4,86,7.960973946855576,212316.82060418924
209.21971671557716,7,18,24.123885868335236,346145.65699613205
161.17473824017256,6,29,23.45176112634641,224193.5245235071
148.97586763216572,2,48,9.593052014964275,186428.31369931024
180.83427923457083,2,42,20.765068121160155,161185.86334581103
137.71744126013644,2,15,21.412332459753543,134171.46079482383
160.08815929266535,7,51,17.312831067038218,269511.6313683024
130.16277507240912,6,97,18.417353085878435,153305.78278841602
277.0704295116656,7,48,17.65918451043308,442855.2179599399
187.44404488441475,5,10,3.374067715850523,430452.2363690797
153.3027005654824,6,77,20.437694996699765,184887.95705395157
195.74568782347072,6,46,14.623475285322046,283363.2360355934
180.5881935997864,7,78,13.715261135700992,309264.4344348528
175.5416306472825,7,34,25.939977344672226,271869.9393886407
214.33496446706718,2,70,1.6735746903724136,312328.4054704998
220.9933693932624,6,28,8.2881326208039,398073.99732769286
161.1634259417696,2,53,4.520701495439644,232475.83677254108
159.05837899469364,5,85,2.0248902936820468,294069.5054031914
173.0294360897604,4,22,8.994632932602478,296430.6167974173
78.87830901628499,2,23,29.66581191104565,33373.81864661559
115.42310237428391,7,98,8.83664602301964,115110.358556255
249.29936003419934,3,9,20.24746877407737,359969.41740072024
262.21721774370485,4,60,4.430667811180923,401500.9686314895
174.2379024085469,5,7,18.453581271369668,280060.1363285073
212.58793576938498,7,47,29.549963011011087,272310.4047138591
200.26403655377908,4,75,9.463288180353494,263409.14100506576
328.8246318739585,7,92,25.594192874891903,435639.613593958
237.8119339985032,2,28,29.929570030629527,232822.76100611425
179.86403599933118,7,86,18.068068572901577,269590.55754409137
141.41971322344932,5,25,9.972631912413023,264944.1832556346
111.18415875455534,3,36,20.53240653707553,76694.71683908094
195.25719108148635,2,95,25.500597981789944,111322.08825375188
150.67237335542617,2,51,5.969157045897371,210010.3469635779
119.74018180862365,5,37,14.122957151402144,206766.2333318741
155.7717196676083,5,5,10.256443593591388,315967.64291213604
135.56647291010592,4,7,9.217410911909017,225738.66835377068
264.1762596615732,3,16,25.96381656146501,360502.7684611218
226.75948916993738,7,75,13.227966197833316,329457.7580956652
185.4356588518812,4,61,10.83321391231347,260178.2939994856
254.55162516765003,7,85,18.5018057013544,383227.31076215307
189.39987394269335,7,77,7.362645809484057,290413.293765318
145.79805692200017,7,33,7.66691122647429,345926.267249718
256.5573980752915,4,18,16.088373195273633,422326.3434783885
210.83917989421792,2,69,12.86890913073934,260013.78706986448
137.62436026230463,5,81,9.55448913374741,174133.52860548027
176.96448289499926,2,99,2.564582835948964,212539.6124724419
145.13221870289794,3,36,16.102452920517123,193624.76978881803
